Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Romantic Music - 49479 - MUS 235 - 010,Class,11:10 am - 12:00 pm,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Nadine J.  Sine (P),,,,,,,
Counterpoint - 41902 - MUS 243 - 010,Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Paul F.  Salerni (P),,,,,,,
Composition II - 49480 - MUS 254 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Paul F.  Salerni (P),,,,,,,
Recording Techniques I - 41125 - MUS 261 - 010,Class,1:10 pm - 4:00 pm,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,William B.  Holmes (P),,,,,,,
Independent Study - 40661 - MUS 291 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Nadine J.  Sine (P),,,,,,,
Conducting Internship - 41912 - MUS 311 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Steven P.  Sametz (P),,,,,,,
Conducting I - 41302 - MUS 321 - 010,Class,2:10 pm - 4:00 pm,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Steven P.  Sametz (P),,,,,,,
Senior Project - 40662 - MUS 350 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Nadine J.  Sine (P),,,,,,,
Music Internship - 46298 - MUS 361 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Internship,William   Warfield (P),,,,,,,
Recital - 41909 - MUS 370 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Nadine J.  Sine (P),,,,,,,
Honors Project - 41301 - MUS 389 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Nadine J.  Sine (P),,,,,,,
