Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Introductory Physics Laboratory II - 42059 - PHY 022 - 062,Class,7:10 pm - 10:00 pm,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Jerome C.  Licini (P),,,,,,,
Introductory Physics Laboratory II - 40528 - PHY 022 - 063,Class,1:10 pm - 4:00 pm,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Jerome C.  Licini (P),,,,,,,
Introductory Physics Laboratory II - 40529 - PHY 022 - 064,Class,1:10 pm - 4:00 pm,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Jerome C.  Licini (P),,,,,,,
Introductory Physics Laboratory II - 40530 - PHY 022 - 065,Class,1:10 pm - 4:00 pm,W,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Jerome C.  Licini (P),,,,,,,
Introductory Physics Laboratory II - 42060 - PHY 022 - 066,Class,1:10 pm - 4:00 pm,W,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Jerome C.  Licini (P),,,,,,,
Introductory Physics Laboratory II - 43287 - PHY 022 - 067,Class,1:10 pm - 4:00 pm,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Jerome C.  Licini (P),,,,,,,
Introductory Physics Laboratory II - 40532 - PHY 022 - 068,Class,1:10 pm - 4:00 pm,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Jerome C.  Licini (P),,,,,,,
Introductory Physics Laboratory II - 42061 - PHY 022 - 069,Class,1:10 pm - 4:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Jerome C.  Licini (P),,,,,,,
Introductory Physics Laboratory II - 47652 - PHY 022 - 070,Class,1:10 pm - 4:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Jerome C.  Licini (P),,,,,,,
Introductory Physics Laboratory II - 44058 - PHY 022 - 071,Class,7:10 pm - 10:00 pm,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Jerome C.  Licini (P),,,,,,,
Introductory Physics Laboratory II - 49008 - PHY 022 - 072,Class,7:10 pm - 10:00 pm,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Jerome C.  Licini (P),,,,,,,
Introductory Physics Laboratory II - 49009 - PHY 022 - 073,Class,7:10 pm - 10:00 pm,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Jerome C.  Licini (P),,,,,,,
"The Dangerous Universe:  Eruptions, Cataclysms and Big Bangs - 41308 - PHY 090 - 010",Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,George Eadon  McCluskey (P),,,,,,,
Planetary Astronomy - 41086 - PHY 105 - 010,Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Joshua A.  Pepper (P),Class Activity 1,12:10 pm - 1:00 pm,W,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Joshua A.  Pepper (P)
Electricity and Magnetism I - 40533 - PHY 212 - 010,Class,9:10 am - 10:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,H. Daniel   Ou-Yang (P),,,,,,,
Research - 40632 - PHY 273 - 010,Class,TBA,Â ,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,John P.  Huennekens (P),,,,,,,
Research - 45440 - PHY 273 - 011,Class,TBA,Â ,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,John P.  Huennekens (P),,,,,,,
Modern Astrophysics I - 46924 - PHY 301 - 010,Class,1:10 pm - 2:00 pm,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Mary Virginia  McSwain (P),Class Activity 1,12:10 pm - 1:00 pm,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Mary Virginia  McSwain (P)
Thermal Physics - 40534 - PHY 340 - 010,Class,10:10 am - 11:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Yong W.  Kim (P),,,,,,,
Atomic and Molecular Structure - 42064 - PHY 362 - 010,Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Ivan   Biaggio (P),,,,,,,
Physics of Solids - 40535 - PHY 363 - 010,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Michael J.  Stavola (P),,,,,,,
Mechanics - 40536 - PHY 420 - 010,Class,4:10 pm - 5:00 pm,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Vyacheslav   Rotkin (P),,,,,,,
Electricity & Magnetism II - 40537 - PHY 422 - 010,Class,11:10 am - 12:00 pm,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,John P.  Huennekens (P),,,,,,,
Quantum Mechanics II - 42839 - PHY 424 - 010,Class,7:55 am - 9:10 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Gary G.  DeLeo (P),,,,,,,
Methods of Mathematical Physics I - 40538 - PHY 428 - 010,Class,12:10 pm - 1:00 pm,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,James D.  Gunton (P),,,,,,,
Special Topics In Physics - 46184 - PHY 472 - 010,Class,TBA,Â ,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,John P.  Huennekens (P),,,,,,,
"Special Topics in Physics: ""Bose-Einstein Condensation and Gas-Phase Atoms and Photons"" - 49587 - PHY 472 - 011",Class,TBA,Â ,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Yong W.  Kim (P),,,,,,,
"Special Topics in Physics: ""The Renormalization Group Theory of Critical Phenomena"" - 49588 - PHY 472 - 012",Class,TBA,Â ,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Independent Study,James D.  Gunton (P),,,,,,,
"Special Topics in Physics:  ""The Milky Way"" - 49589 - PHY 472 - 013",Class,TBA,Â ,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Mary Virginia  McSwain (P),,,,,,,
Research - 43063 - PHY 491 - 010,Class,TBA,Â ,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,John P.  Huennekens (P),,,,,,,
Dissertation - 40828 - PHY 499 - 010,Class,TBA,Â ,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,John P.  Huennekens (P),,,,,,,
