Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Principles of Economics - 49457 - ECO 001 - 412,Class,11:10 am - 12:25 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P),Class Activity 1,11:10 am - 12:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P)
Principles of Economics - 49458 - ECO 001 - 413,Class,11:10 am - 12:25 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P),Class Activity 1,12:10 pm - 1:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P)
Principles of Economics - 49459 - ECO 001 - 414,Class,11:10 am - 12:25 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P),Class Activity 1,1:10 pm - 2:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P)
Principles of Economics - 49460 - ECO 001 - 415,Class,11:10 am - 12:25 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P),Class Activity 1,2:10 pm - 3:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P)
Principles of Economics - 49461 - ECO 001 - 510,Class,2:35 pm - 3:50 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P),Class Activity 1,9:10 am - 10:00 am,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P)
Principles of Economics - 49462 - ECO 001 - 511,Class,2:35 pm - 3:50 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P),Class Activity 1,2:10 pm - 3:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P)
Principles of Economics - 49463 - ECO 001 - 512,Class,2:35 pm - 3:50 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P),Class Activity 1,11:10 am - 12:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P)
Principles of Economics - 49465 - ECO 001 - 513,Class,2:35 pm - 3:50 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P),Class Activity 1,12:10 pm - 1:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P)
Principles of Economics - 49466 - ECO 001 - 514,Class,2:35 pm - 3:50 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P),Class Activity 1,1:10 pm - 2:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P)
Principles of Economics - 49468 - ECO 001 - 515,Class,2:35 pm - 3:50 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P),Class Activity 1,2:10 pm - 3:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P)
