Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Ecophysiology - 48154 - EES 365 - 111,Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Bruce R.  Hargreaves (P),Class Activity 1,1:10 pm - 4:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Bruce R.  Hargreaves (P)
Environmental Case Studies - 46586 - EES 379 - 010,Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Kristen   Jellison (P),,,,,,,
The Practice of Science - 48791 - EES 380 - 010,Class,2:35 pm - 3:50 pm,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Anne S.  Meltzer (P),,,,,,,
Supervised Research in Earth and Environmental Sciences - 40736 - EES 393 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,David J.  Anastasio (P),,,,,,,
Supervised Research in Earth and Environmental Sciences - 41089 - EES 393 - 011,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Gray E.  Bebout (P),,,,,,,
Supervised Research in Earth and Environmental Sciences - 41744 - EES 393 - 012,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,David J.  Anastasio (P),,,,,,,
Supervised Research in Earth and Environmental Sciences - 41745 - EES 393 - 013,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Edward B.  Evenson (P),,,,,,,
Supervised Research in Earth and Environmental Sciences - 41746 - EES 393 - 014,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Bruce R.  Hargreaves (P),,,,,,,
Supervised Research in Earth and Environmental Sciences - 41747 - EES 393 - 015,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Kenneth P.  Kodama (P),,,,,,,
Supervised Research in Earth and Environmental Sciences - 41748 - EES 393 - 016,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Anne S.  Meltzer (P),,,,,,,
Supervised Research in Earth and Environmental Sciences - 41749 - EES 393 - 017,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Donald P.  Morris (P),,,,,,,
Supervised Research in Earth and Environmental Sciences - 41750 - EES 393 - 018,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Frank J.  Pazzaglia (P),,,,,,,
