Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Independent Study - 43501 - HIST 371 - 018,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,John   Pettegrew (P),,,,,,,
Independent Study - 48593 - HIST 371 - 020,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Kwame   Essien (P),,,,,,,
Independent Study - 44029 - HIST 371 - 021,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,John   Savage (P),,,,,,,
Independent Study - 44770 - HIST 371 - 023,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Roger D.  Simon (P),,,,,,,
Independent Study - 44792 - HIST 371 - 024,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,John Kenly  Smith (P),,,,,,,
Honors Thesis in History - 40637 - HIST 391 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Maria Barbara   Zepeda Cortes (P),,,,,,,
Honors Thesis in History - 44403 - HIST 391 - 011,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Kimberley   Carrell-Smith (P),,,,,,,
Honors Thesis in History - 44406 - HIST 391 - 012,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Gail A.  Cooper (P),,,,,,,
Honors Thesis in History - 44407 - HIST 391 - 013,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Stephen H.  Cutcliffe (P),,,,,,,
Honors Thesis in History - 44409 - HIST 391 - 014,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Nitzan   Lebovic (P),,,,,,,
Honors Thesis in History - 44411 - HIST 391 - 015,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Michelle   LeMaster (P),,,,,,,
Honors Thesis in History - 48228 - HIST 391 - 016,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,William   Bulman (P),,,,,,,
Honors Thesis in History - 44413 - HIST 391 - 017,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Monica   Najar (P),,,,,,,
Honors Thesis in History - 44415 - HIST 391 - 018,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,John   Pettegrew (P),,,,,,,
Honors Thesis in History - 48596 - HIST 391 - 020,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Kwame   Essien (P),,,,,,,
Honors Thesis in History - 44418 - HIST 391 - 021,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,John   Savage (P),,,,,,,
Honors Thesis in History - 44772 - HIST 391 - 023,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Roger D.  Simon (P),,,,,,,
Honors Thesis in History - 44794 - HIST 391 - 024,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,John Kenly  Smith (P),,,,,,,
Honors Thesis in History - 40872 - HIST 392 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Maria Barbara   Zepeda Cortes (P),,,,,,,
Honors Thesis in History - 44431 - HIST 392 - 011,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Kimberley   Carrell-Smith (P),,,,,,,
Honors Thesis in History - 44432 - HIST 392 - 012,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Gail A.  Cooper (P),,,,,,,
Honors Thesis in History - 44437 - HIST 392 - 013,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Stephen H.  Cutcliffe (P),,,,,,,
Honors Thesis in History - 44438 - HIST 392 - 014,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Nitzan   Lebovic (P),,,,,,,
Honors Thesis in History - 44439 - HIST 392 - 015,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Michelle   LeMaster (P),,,,,,,
Honors Thesis in History - 48229 - HIST 392 - 016,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,William   Bulman (P),,,,,,,
Honors Thesis in History - 44441 - HIST 392 - 017,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Monica   Najar (P),,,,,,,
Honors Thesis in History - 44442 - HIST 392 - 018,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,John   Pettegrew (P),,,,,,,
Honors Thesis in History - 48597 - HIST 392 - 020,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Kwame   Essien (P),,,,,,,
Honors Thesis in History - 44446 - HIST 392 - 021,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,John   Savage (P),,,,,,,
Honors Thesis in History - 44771 - HIST 392 - 023,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Roger D.  Simon (P),,,,,,,
Honors Thesis in History - 44795 - HIST 392 - 024,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,John Kenly  Smith (P),,,,,,,
Insurrection Revolution Lat Am - 49417 - HIST 395 - 010,Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Javier   Puente Valdivia (P),,,,,,,
Insurrection Revolution Lat Am - 49418 - HIST 395 - 011,Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Javier   Puente Valdivia (P),,,,,,,
"Global Africa:Aid,Volunt,NGO's - 49410 - HIST 396 - 010",Class,1:10 pm - 2:25 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Kwame   Essien (P),,,,,,,
"Global Africa:Aid,Volunt,NGO's - 49411 - HIST 396 - 011",Class,1:10 pm - 2:25 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Kwame   Essien (P),,,,,,,
Social Hist of Med in Early Eu - 48598 - HIST 397 - 010,Class,1:10 pm - 4:00 pm,W,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Michelle   DiMeo (P),,,,,,,
Social Hist of Med in Early Eu - 48599 - HIST 397 - 011,Class,1:10 pm - 4:00 pm,W,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Michelle   DiMeo (P),,,,,,,
History of Fascism - 49412 - HIST 398 - 010,Class,2:35 pm - 3:50 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Nitzan   Lebovic (P),,,,,,,
History of Fascism - 49413 - HIST 398 - 011,Class,2:35 pm - 3:50 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Nitzan   Lebovic (P),,,,,,,
"Readings in the History of the Atlantic World, 1500-1900 - 49414 - HIST 404 - 010",Class,4:10 pm - 7:00 pm,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,John   Savage (P),,,,,,,
Techniques in Public History - 45907 - HIST 438 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Kimberley   Carrell-Smith (P),,,,,,,
Readings in Colonial American History - 49415 - HIST 440 - 010,Class,1:10 pm - 7:00 pm,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Michelle   LeMaster (P),,,,,,,
Readings in Twentieth Century American History - 48601 - HIST 442 - 010,Class,4:10 pm - 7:00 pm,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Roger D.  Simon (P),,,,,,,
Special Topics in History - 40638 - HIST 471 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Maria Barbara   Zepeda Cortes (P),,,,,,,
Special Topics in History - 43523 - HIST 471 - 011,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Kimberley   Carrell-Smith (P),,,,,,,
Special Topics in History - 43525 - HIST 471 - 012,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Gail A.  Cooper (P),,,,,,,
Special Topics in History - 43526 - HIST 471 - 013,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Stephen H.  Cutcliffe (P),,,,,,,
Special Topics in History - 43527 - HIST 471 - 014,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Nitzan   Lebovic (P),,,,,,,
Special Topics in History - 43528 - HIST 471 - 015,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Michelle   LeMaster (P),,,,,,,
Special Topics in History - 48237 - HIST 471 - 016,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,William   Bulman (P),,,,,,,
Special Topics in History - 43530 - HIST 471 - 017,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Monica   Najar (P),,,,,,,
Special Topics in History - 43531 - HIST 471 - 018,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,John   Pettegrew (P),,,,,,,
Special Topics in History - 48603 - HIST 471 - 020,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Kwame   Essien (P),,,,,,,
Special Topics in History - 43907 - HIST 471 - 021,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,John   Savage (P),,,,,,,
Special Topics in History - 44022 - HIST 471 - 023,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Roger D.  Simon (P),,,,,,,
Special Topics in History - 44793 - HIST 471 - 024,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,John Kenly  Smith (P),,,,,,,
Special Topics in History - 40639 - HIST 472 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Maria Barbara   Zepeda Cortes (P),,,,,,,
Special Topics in History - 43534 - HIST 472 - 011,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Kimberley   Carrell-Smith (P),,,,,,,
Special Topics in History - 43535 - HIST 472 - 012,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Gail A.  Cooper (P),,,,,,,
Special Topics in History - 43536 - HIST 472 - 013,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Stephen H.  Cutcliffe (P),,,,,,,
Special Topics in History - 43537 - HIST 472 - 014,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Nitzan   Lebovic (P),,,,,,,
Special Topics in History - 43538 - HIST 472 - 015,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Michelle   LeMaster (P),,,,,,,
Special Topics in History - 48238 - HIST 472 - 016,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,William   Bulman (P),,,,,,,
Special Topics in History - 43540 - HIST 472 - 017,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Monica   Najar (P),,,,,,,
Special Topics in History - 43541 - HIST 472 - 018,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,John   Pettegrew (P),,,,,,,
Special Topics in History - 43909 - HIST 472 - 021,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,John   Savage (P),,,,,,,
Special Topics in History - 44023 - HIST 472 - 023,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Roger D.  Simon (P),,,,,,,
Special Topics in History - 44796 - HIST 472 - 024,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,John Kenly  Smith (P),,,,,,,
Special Topics in History - 41111 - HIST 473 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Maria Barbara   Zepeda Cortes (P),,,,,,,
Special Topics in History - 43545 - HIST 473 - 011,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Kimberley   Carrell-Smith (P),,,,,,,
Special Topics in History - 43546 - HIST 473 - 012,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Gail A.  Cooper (P),,,,,,,
Special Topics in History - 43547 - HIST 473 - 013,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Stephen H.  Cutcliffe (P),,,,,,,
Special Topics in History - 43548 - HIST 473 - 014,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Nitzan   Lebovic (P),,,,,,,
Special Topics in History - 43549 - HIST 473 - 015,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Michelle   LeMaster (P),,,,,,,
