Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Calculus II - 40346 - MATH 022 - 112,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P),Class Activity 1,2:10 pm - 3:00 pm,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P)
Calculus II - 40347 - MATH 022 - 113,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P),Class Activity 1,3:10 pm - 4:00 pm,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P)
Calculus II - 40348 - MATH 022 - 114,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P),Class Activity 1,8:10 am - 9:00 am,W,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P)
Calculus II - 46212 - MATH 022 - 115,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P),Class Activity 1,10:10 am - 11:00 am,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P)
Calculus II - 46213 - MATH 022 - 116,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P),Class Activity 1,11:10 am - 12:00 pm,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P)
Calculus II - 46214 - MATH 022 - 117,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P),Class Activity 1,12:10 pm - 1:00 pm,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P)
Calculus II - 46215 - MATH 022 - 118,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P),Class Activity 1,9:10 am - 10:00 am,W,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P)
Calculus II - 46216 - MATH 022 - 119,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P),Class Activity 1,12:10 pm - 1:00 pm,W,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P)
Calculus II - 43058 - MATH 022 - 210,Class,2:35 pm - 3:50 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P),Class Activity 1,8:10 am - 9:00 am,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P)
Calculus II - 43059 - MATH 022 - 211,Class,2:35 pm - 3:50 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P),Class Activity 1,9:10 am - 10:00 am,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P)
Calculus II - 43060 - MATH 022 - 212,Class,2:35 pm - 3:50 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P),Class Activity 1,2:10 pm - 3:00 pm,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P)
Calculus II - 43061 - MATH 022 - 213,Class,2:35 pm - 3:50 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P),Class Activity 1,3:10 pm - 4:00 pm,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Eric P.  Salathe (P)
