Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Research Chemistry Laboratory - 44635 - CHM 375 - 013,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,David A.  Vicic (P),,,,,,,
Research Chemistry Laboratory - 44636 - CHM 375 - 014,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Kerney Jebrell  Glover (P),,,,,,,
Research Chemistry Laboratory - 44637 - CHM 375 - 015,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Ned D.  Heindel (P),,,,,,,
Research Chemistry Laboratory - 44639 - CHM 375 - 017,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Andy W.  Ho (P),,,,,,,
Research Chemistry Laboratory - 44640 - CHM 375 - 018,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Kai Manfred Martin  Landskron (P),,,,,,,
Research Chemistry Laboratory - 44642 - CHM 375 - 020,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Rebecca S.  Miller (P),,,,,,,
Research Chemistry Laboratory - 44644 - CHM 375 - 021,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Raymond Sam  Niedbala (P),,,,,,,
Research Chemistry Laboratory - 44645 - CHM 375 - 022,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Steven L.  Regen (P),,,,,,,
Research Chemistry Laboratory - 44646 - CHM 375 - 023,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,James E.  Roberts (P),,,,,,,
Research Chemistry Laboratory - 44647 - CHM 375 - 024,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Keith J.  Schray (P),,,,,,,
Research Chemistry Laboratory - 44648 - CHM 375 - 025,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Dmitri V.  Vezenov (P),,,,,,,
Research Chemistry Laboratory - 44649 - CHM 375 - 026,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,David T.  Moore (P),,,,,,,
Research Chemistry Laboratory - 46250 - CHM 375 - 027,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Marcos   Pires (P),,,,,,,
