Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Special Topics in Biological Sciences - 41029 - BIOS 261 - 013,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Michael J.  Behe (P),,,,,,,
Special Topics in Biological Sciences - 41030 - BIOS 261 - 014,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Lynne U.  Cassimeris (P),,,,,,,
Special Topics in Biological Sciences - 41031 - BIOS 261 - 015,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,David L.  Cundall (P),,,,,,,
Special Topics in Biological Sciences - 41032 - BIOS 261 - 016,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Murray   Itzkowitz (P),,,,,,,
Special Topics in Biological Sciences - 48662 - BIOS 261 - 017,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Gregory I.  Lang (P),,,,,,,
Special Topics in Biological Sciences - 41034 - BIOS 261 - 018,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Michael R.  Kuchka (P),,,,,,,
Special Topics in Biological Sciences - 40967 - BIOS 261 - 019,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Linda J.  Lowe-Krentz (P),,,,,,,
Special Topics in Biological Sciences - 41035 - BIOS 261 - 020,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,John G.  Nyby (P),,,,,,,
Special Topics in Biological Sciences - 41036 - BIOS 261 - 021,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Jeffrey A.  Sands (P),,,,,,,
Special Topics in Biological Sciences - 41037 - BIOS 261 - 022,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Jill E.  Schneider (P),,,,,,,
Special Topics in Biological Sciences - 41038 - BIOS 261 - 023,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Neal G.  Simon (P),,,,,,,
Special Topics in Biological Sciences - 41039 - BIOS 261 - 024,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Jennifer   Swann (P),,,,,,,
Special Topics in Biological Sciences - 41040 - BIOS 261 - 025,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Vassie C.  Ware (P),,,,,,,
Special Topics in Biological Sciences - 41041 - BIOS 261 - 026,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Robert V.  Skibbens (P),,,,,,,
Special Topics in Biological Sciences - 41253 - BIOS 261 - 027,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Amber M.  Rice (P),,,,,,,
